DATE;DOMAINE;EXPEDITEUR;IP;SPF AUTH;SPF;DKIM;NB MAILS;EMETTEUR;DKIM AUTH
14/02/2022;domain2.com;google.com;217.70.178.232;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;8;Inconnu;pass
14/02/2022;domain2.com;google.com;2600:1901:101::14;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain2.com;google.com;81.88.63.134;softfail;fail;pass;1;Inconnu;softfail
14/02/2022;domain2.com;google.com;178.20.51.164;none;fail;fail;3;Inconnu;none
14/02/2022;domain2.com;google.com;2a01:111:f400:fe0d::70c;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain2.com;google.com;80.12.242.126;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;2001:4b98:dc4:8::222;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;2001:4b98:dc4:8::223;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;2a01:111:f400:fe0d::712;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain2.com;google.com;178.20.51.164;pass;fail;fail;5;Inconnu;pass
14/02/2022;domain2.com;google.com;188.165.61.22;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain2.com;google.com;2a01:111:f400:7e1a::206;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;14;Inconnu;pass
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain2.com;google.com;109.239.118.9;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;209.85.220.69;pass;fail;fail;23;Inconnu;pass
14/02/2022;domain2.com;google.com;2a01:111:f400:7e0a::206;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;2001:4b98:dc4:8::230;none;fail;pass;1;Inconnu;none
14/02/2022;domain2.com;google.com;2a01:111:f400:7e1b::613;pass;fail;fail;1;Inconnu;pass
14/02/2022;domain.com;bell.ca;10.10.10.14;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;bell.ca;10.10.10.12;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;bell.ca;10.10.10.11;pass;pass;pass;1;MyCompany;pass
14/02/2022;domain.com;Pobox by Fastmail Pty Ltd;52.100.157.249;pass;fail;pass;1;Inconnu;pass
14/02/2022;domain.com;Pobox by Fastmail Pty Ltd;10.10.10.11;pass;pass;pass;4;MyCompany;pass
14/02/2022;domain.com;Pobox by Fastmail Pty Ltd;10.10.10.12;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;Pobox by Fastmail Pty Ltd;10.10.10.14;pass;pass;pass;2;MyCompany;pass
14/02/2022;domain.com;Pobox by Fastmail Pty Ltd;10.10.10.13;pass;pass;pass;3;MyCompany;pass
14/02/2022;domain.com;swisstph.ch;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;5;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.11;pass;pass;pass;12;MyCompany;pass
15/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.13;none;fail;pass;1;MyCompany;none
15/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.13;pass;pass;pass;6;MyCompany;pass
15/02/2022;domain.com;esa2.hc255-81.eu.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa2.hc1359-70.c3s2.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa2.hc1359-70.c3s2.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;mortgagegrp.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;mortgagegrp.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;uwaterloo.ca;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;uwaterloo.ca;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;vanleeuwen.nl;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa4.hc396-69.ca.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.12.54;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.18.111;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.19;pass;pass;pass;1;MyMassMail Solution;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;193.48.228.231;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;bpce-it.fr;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;bpce-it.fr;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;bpce-it.fr;10.10.10.11;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;bpce-it.fr;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;grdf.fr;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;grdf.fr;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;mmc.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa1.hc395-17.ca.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;assemblee-nationale.fr;10.10.10.13;none;fail;pass;1;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa5.hc898-42.eu.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;xsalto.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;uwaterloo.ca;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain2.com;google.com;195.83.17.77;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain2.com;google.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain2.com;google.com;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain2.com;google.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa1.hc506-3.eu.iphmx.com;40.107.9.101;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;desjardins.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.57.174;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;3;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;4;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
15/02/2022;domain.com;uwaterloo.ca;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;uwaterloo.ca;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;3;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.0.54;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.0.57;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.12.50;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.12.54;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.12.56;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.124.50;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.124.52;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.124.54;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.13.57;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.14.55;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.17.107;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.17.108;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.17.113;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.17.170;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.17.172;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.18.104;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.18.111;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.19.177;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.2.59;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.20.50;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.22.241;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.23.171;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.23.42;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.23.44;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.26.109;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.26.110;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.5.58;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.51.43;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.51.47;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.51.48;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.101;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.106;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.108;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.168;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.169;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.170;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.171;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.172;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.173;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.55.177;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.171;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.172;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.173;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.174;softfail;fail;pass;4;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.176;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.177;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.40;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.41;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.43;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.45;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.46;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.56.49;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.169;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.170;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.171;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.172;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.173;softfail;fail;pass;4;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.174;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.175;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.177;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.44;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.46;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.100;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.101;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.103;softfail;fail;pass;5;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.106;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.107;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.108;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.109;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.168;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.170;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.171;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.172;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.174;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.177;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.168;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.169;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.170;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.171;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.172;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.173;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.174;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.175;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.176;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.6.50;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.6.53;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.60.51;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.61.50;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.40;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.41;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.42;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.43;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.45;softfail;fail;pass;5;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.46;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.66.47;softfail;fail;pass;4;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.100;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.101;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.102;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.103;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.104;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.105;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.106;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.107;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.108;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.109;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.169;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.172;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.176;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.177;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.40;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.42;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.73.44;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.74.40;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.74.42;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.74.44;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.74.48;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;129.128.162.18;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;130.113.128.25;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;159.69.159.32;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.19;pass;pass;pass;18;MyMassMail Solution;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;58;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;none;fail;fail;1;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;28;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;69;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;pass;1;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;37;MyCompany;pass
15/02/2022;domain.com;Yahoo;18.4.70.171;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;193.48.228.231;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;193.52.1.254;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;195.83.108.79;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;209.85.167.60;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;209.85.208.182;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;209.85.210.41;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;40.92.20.27;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;40.92.20.40;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;40.92.21.89;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;64.68.198.23;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;80.74.64.16;pass;pass;fail;1;test2.com;pass
15/02/2022;domain.com;Yahoo;81.252.158.11;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;esa3.hc422-65.eu.iphmx.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.55.100;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.175;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.177;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.106;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.109;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;64;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;42;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;120;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;66;MyCompany;pass
15/02/2022;domain.com;hatch.ca;139.59.89.103;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.70.103;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;137.122.6.139;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;169.55.167.12;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;23.83.212.14;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;69.49.121.206;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;uwaterloo.ca;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;bm-energies.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa2.hc1193-99.c3s2.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa2.hc1193-99.c3s2.iphmx.com;10.10.10.13;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;esa2.hc1193-99.c3s2.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.12.51;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.12.53;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.17.112;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.57.175;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.19;pass;pass;pass;2;MyMassMail Solution;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;10;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;5;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;7;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.14.54;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.2.52;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.70.108;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.19;pass;pass;pass;1;MyMassMail Solution;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;39;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;38;MyCompany;pass
